id,Country Name,1990,1995,2000,2005,2010,2015
DJI,Djibouti,0.13143845338229465,0.014617981306750762,0.029728923721822113,0.012705967668214909,0.017080500877640264,0.019727974777176104
DNK,Denmark,0.006400776200612379,0.012387039868933478,0.013298709120655868,0.008185728688910572,0.0032289155670935056,0.0048063836911274305
DOM,Dominican Republic,0.0002736771447706158,0.00012100213077783591,5.407222227023451e-05,-7.252992833826573e-06,3.5663824505694846e-05,2.2130630749571114e-05
DZA,Algeria,0.006525494178127378,0.006606941292952349,0.005182906688951842,0.002465120245807876,0.0024213931825052674,0.00227460557819605
ECU,Ecuador,4.9617878721181874e-05,-3.4963253183863097e-07,7.372157601684305e-05,0.0006762171417113928,0.008061566728201255,0.007465513670154199
EGY,"Egypt, Arab Rep.",3.384297226644191e-05,7.117701801285506e-05,4.129832196921385e-05,0.0010765432753529914,0.0010479789425940859,0.0020748325100642825
ERI,Eritrea,-1.3811662246399412e-05,-0.0924318133791821,-0.110488944090738,-0.035184619225917216,-0.04956933069754307,
ESP,Spain,0.00021362418537608535,0.00014641004630696014,0.0001702579164631394,0.00012198431018330748,8.111317505758274e-05,0.00013774633433386374
EST,Estonia,0.0,-0.00024432110057258843,-0.0003228381120770803,-0.0005432636415640974,-0.00015096040105897594,-0.00011403314715521508
ETH,Ethiopia,-0.011898637031636895,0.005103692417433085,0.0019770705861345715,0.000460802087315114,0.0009742804865575928,0.006510736486795189
FIN,Finland,0.00047087786835915305,0.0019949919632561244,0.0025638454706910017,0.00225005413549428,0.0016254760082873546,0.002316804120644632
FJI,Fiji,-1.3724424534879252e-06,-0.0002746622170527842,-0.0004943153732081067,-0.001677989138701195,-0.00215128786557358,-0.0009762943185499284
FRA,France,0.0032984231418187963,0.0026070716587814633,0.002174102267157062,0.002168904665631603,0.0030847712580484394,0.004098098603045374
GAB,Gabon,0.0004379276883719172,0.0007052517315955538,0.01458506955443896,0.0060322451440569125,0.00539565055694088,0.00039685520742937814
GBR,United Kingdom,0.0007621456737057873,0.0015655553014243776,0.0031605884578131613,0.005017217702573687,0.0037917919892286257,0.0018875809911676484
GEO,Georgia,0.0,-4.393747359526827e-05,-0.003214132132268067,-0.0011465393794749404,-0.0025473764645950075,-0.0012143875601947755
GHA,Ghana,0.00023461436971998037,0.004153106235047031,-0.00010850762050866894,0.0016295601770475539,-0.0002600755936740477,-0.00020200979442965605
GIN,Guinea,0.053798202775854835,0.08535665522788026,0.048329088591919714,0.0059614173720485405,0.00019714345799630727,-0.0006753486096427972
GMB,"Gambia, The",8.071482796834234e-05,0.006038136487395226,0.009145638571117772,0.003910112421790827,0.0036261582165636715,-0.0003226148999539844
GNB,Guinea-Bissau,-0.001974750069150828,0.012769078427820409,0.005389996533221152,0.0047550835072615325,0.004211121680335245,0.004073930572044692
GNQ,Equatorial Guinea,0.0,-0.0006793814657605606,-0.000828554359840019,-0.0006298551333193366,-0.0003206799677006931,-0.00013102045365406687
GRC,Greece,0.0008308495456217995,0.0003982142655952816,0.0006041195623686818,0.00018739793911414564,0.0001252546792693435,0.002285026092602609
GRL,Greenland,0.0,0.0,0.0,0.0,0.0,0.0
GTM,Guatemala,0.018932700822004933,-0.003977810804238732,-0.0017158562333749873,-0.0002281607827961272,-0.00037873151530814196,-0.0006188613406648323
GUY,Guyana,-2.6906710399039968e-06,-8.14406054977663e-05,-4.7789661768668834e-05,-0.0005406513917112549,-0.0009938973097798423,-0.0006506062348896702
HND,Honduras,0.04784385614837201,-0.00020248549189698953,-0.00013656673078099157,-6.957413306968398e-05,-0.00015717326326594814,-0.0007612018932623309
HRV,Croatia,0.0,-0.010050331976868708,-0.07066470854044284,-0.026164115263394867,-0.014696292097774878,-0.007833516192295943
HTI,Haiti,-0.00029465900966402675,-0.0017807347138790912,-0.000884410237215178,-0.0014618816150089103,-0.002589299170158217,-0.0032462703741487423
HUN,Hungary,0.003793719445212391,0.0008757895878241431,0.00044520741465233816,0.00044879258733833877,0.0003975990855221033,0.00029970452181991153
IDN,Indonesia,-2.1445481565177995e-05,-4.984315197309045e-05,0.0005363939202373462,-0.00015127072926165197,-6.630680610687128e-05,-3.098440707293095e-05
IND,India,0.0002442671209479263,0.00023162205628056044,0.000151504545679554,0.00010750458216889483,0.00013570643408248228,0.00014628884899001645
IRL,Ireland,0.00010244811145443877,0.00011028471467709439,0.0006675121820973233,0.0017048429366568636,0.001995326913229923,0.0013077219957514004
IRN,"Iran, Islamic Rep.",0.07289329695763637,0.03235003163977918,0.0269117209385964,0.012423338559129074,0.013472020006139136,0.01127118839379098
IRQ,Iraq,-0.06485229124383443,-0.029789463157054545,-0.01690579324877523,-0.00785391936575645,-0.05360140515619873,0.0003767618851318441
ISL,Iceland,0.00033356093962154566,0.0007365367071948794,0.0008499137639800146,0.0009638261877641254,0.0002483956471021032,0.000541087919229781
ISR,Israel,-3.4334763948497853e-06,-0.0001689810640216411,0.0005818095086659247,-3.318855427771605e-06,0.0031704181751403535,0.003835753749955251
ITA,Italy,0.00019111680621954736,0.0013049856552907334,0.00011943709565511695,0.00035290981717208314,0.0009505643607919016,0.0019426291682829583
JAM,Jamaica,0.0,5.123273850810265e-06,3.7638358606236526e-07,-0.00017816330032758,-0.0003677397141143188,-0.000646254405567816
JOR,Jordan,0.2611039431194114,0.28174263006614614,0.3154375843844856,0.31974405117436466,0.3408513043708292,0.30641090336359694
JPN,Japan,5.5198037834818715e-05,4.330391664474366e-05,2.9540455523757717e-05,1.5089259859281695e-05,1.900523151401577e-05,1.8318245097962105e-05
KAZ,Kazakhstan,0.0,0.0009751115763612519,0.0012118686669498413,0.0001946916454705408,4.7421876593940257e-05,-8.886165090241599e-05
KEN,Kenya,0.0006084390873165854,0.008240117110604753,0.006477897334676863,0.006841684132128549,0.0095357085990881,0.011559044080946376
KGZ,Kyrgyz Republic,0.0,0.0029350495570563987,0.0020131063204311614,-0.0001014992445666912,-5.2497292534738155e-05,-0.0003605902398898756
KHM,Cambodia,-0.006058389393828966,-0.0057454983583888125,-0.0030299479425961425,-0.001332233023448552,-0.0011311268497435833,-0.0008201636396267859
KOR,"Korea, Rep.",5.365146881509542e-06,-5.544098860064527e-07,-1.4252859469294564e-06,-4.129953575793707e-06,-4.580850929182224e-06,2.1758328985424607e-05
KWT,Kuwait,-2.095622292658416e-05,0.0015794855620491343,0.0010162180402108311,0.0005016201628464616,-0.0002681713614999985,-8.740294842667071e-05
LAO,Lao PDR,-0.03185015658198528,-0.01199380122067065,-0.0030199065393905094,-0.00424780840406352,-0.0013470430531865878,-0.001104897428213555
LBN,Lebanon,0.11010145703910003,0.11027779444411112,0.11514276900975036,0.09705025418550776,0.10319401651917703,0.26059292018308533
LBR,Liberia,-0.3507904704868131,-0.3012116816061099,-0.06850875118997185,-0.06775695059839386,-0.01149558334652525,0.005892496279131064
LBY,Libya,-0.00013095433705662886,0.0006767299857460337,0.0020396766018435136,0.001828339451391133,0.00091001338922443,0.0005156412516209018
LKA,Sri Lanka,-0.012195280477807706,-0.0059518092287263475,-0.00665473063521844,-0.005576472410055232,-0.007000894676673791,-0.00575498426023085
LSO,Lesotho,0.00013092775406530675,0.0,-2.1405266444729728e-06,-3.0776443504965008e-06,-5.3907008450168605e-06,6.4378323818370355e-06
LTU,Lithuania,-1.081713152387963e-06,-3.0034978350016063e-05,-3.0861234175044923e-05,-0.0002759946643038072,9.298475243778255e-05,0.00032668826228695556
LUX,Luxembourg,0.0017991357863035224,0.0017130620985010706,0.0017396286958514784,0.0039147988425438235,0.006418740987823328,0.0023349555129528587
LVA,Latvia,0.0,-6.438486698086481e-05,-0.00020443074063905727,-0.0010804900305922953,-0.0003075008760199375,7.585231453224153e-06
MAR,Morocco,1.1897519270765674e-05,-9.085794721906723e-06,5.9376863217717835e-05,-8.849624210422504e-05,-4.603568709913739e-05,6.097119119835744e-05
MDA,Moldova,0.0,-0.000143941700618133,-0.0007113434692679839,-0.0033322327878911443,-0.001699024015698847,-0.0005185548666500849
MDG,Madagascar,0.0,-5.8625346928477074e-06,-2.536975466051907e-07,-1.1070679800819383e-05,-1.27649676337154e-05,-1.1388916306650368e-05
MEX,Mexico,0.004175361724684005,0.000407844796191855,0.00016869893004866423,8.444557808843016e-06,-4.6207372431021176e-05,-6.680384941732388e-05
MKD,"Macedonia, FYR",0.0,-0.0019336927430301343,0.0033781874456647004,-0.0035558411704862273,-0.003134629714319381,-0.0005174798538744621
MLI,Mali,0.0015841349300216368,-0.006174533679700556,0.0007337917100136857,0.0008370340164904999,0.0006563810419642741,-0.007917148622001323
MMR,Myanmar,-6.892095627826836e-07,-0.0035223352755848402,-0.002974869847274771,-0.003400476715220017,-0.008287560050766514,-0.008621629145852364
MNE,Montenegro,0.0,0.0,0.0,0.0,0.02117760256236399,0.001800182911442252
MNG,Mongolia,-4.578450606530244e-07,-1.7406144978392448e-06,-9.593582477279894e-06,-0.00025886165783871887,-0.0006311171732438759,-0.0007356703014602216
MOZ,Mozambique,-0.09417308686243121,-0.007959448528002684,9.796494703500231e-06,8.84191469033942e-05,0.00016291375335163259,0.00019867414195529843
MRT,Mauritania,-0.0029549686228535965,-0.021450963118936864,-0.01085201333599571,-0.009907944498390147,-0.0030519098955186295,0.010217722562555277
MWI,Malawi,0.0981898591721816,9.900002906422872e-05,0.00033992102088470534,0.0003174150101946278,0.0003671764434784644,0.00048897189973578
MYS,Malaysia,0.0008239126025088477,0.0002536642382263859,0.0021739779263066986,0.0012977313999594613,0.0028800216161693555,0.003050695802563246
NAM,Namibia,-0.0003760535862223014,0.0010082405085543378,0.01313934870320341,0.0020081724400599155,0.0028700009663302915,0.0001896468487084019
NCL,New Caledonia,0.0,0.0,0.0,0.0,0.0,0.0
NER,Niger,9.8841100575687e-05,0.001828679017609701,-3.831595477237548e-05,-2.599414955403512e-05,-2.977064186112659e-05,0.006198483034975434
NGA,Nigeria,3.7315004175291803e-05,5.720689002783177e-05,1.2488556685652787e-05,-9.43504336470877e-05,-4.348010853770177e-05,-0.0009194855746614295
NIC,Nicaragua,-0.008835185357208779,-0.005065014131998678,-0.000942747626917822,-0.0002297684766573074,-0.00023824782060758248,-0.00018842377592368344
NLD,Netherlands,0.0011595484335695859,0.005166891066605447,0.00917804029295634,0.007232288888611109,0.004508349305469374,0.005222396819631352
NOR,Norway,0.004616556559478275,0.010920851241883802,0.0106188711696167,0.009304843670882927,0.008232956697670728,0.009709157004953353
NPL,Nepal,0.0009493634091661357,0.005829349482604163,0.00543374262259776,0.004850608731485728,0.003105449970519707,0.0008236937366822395
NZL,New Zealand,0.0014012853624842333,0.0010230304350193281,0.001276149000699899,0.0012828080021287404,0.0005268117774151286,0.0002867898252714494
OMN,Oman,0.0,-4.536622566158701e-06,-2.2045942863088962e-06,-1.991025254562534e-06,4.931841944329368e-06,4.9526049987975646e-05
PAK,Pakistan,0.030233385061958544,0.009747002397183444,0.014375438757462328,0.006853247236250599,0.010908988124789876,0.006670501520924701
PAN,Panama,0.0002917836398005835,0.00025805462582079256,0.0004111740338647686,0.0005068361324920094,0.00465878829234123,0.004346666082173227
PER,Peru,2.1441670089850676e-05,-0.00022022766565330326,-0.00024144430695586115,-0.0001454886037548881,-0.00015959884584977976,-6.727928530085297e-05
PHL,Philippines,0.00032043341064414896,3.823258629198541e-06,-0.0005809089441449755,-4.277058978800357e-06,-7.75660072851872e-06,-3.1853283305195775e-06
PNG,Papua New Guinea,0.0016459315766373704,0.0015530386925461498,0.00105074779863401,0.0015798035982339013,0.0013518116090356557,0.001157980132136758
POL,Poland,-0.0006725655747499487,-0.0004957119054650554,4.051373612995908e-06,-0.0003939951440367065,0.000362512805973189,0.00033612018950355193
PRI,Puerto Rico,0.0,-3.2581222952494134e-06,0.0,0.0,0.0,0.0
PRK,"Korea, Dem. People’s Rep.",0.0,-3.201859054255913e-07,-5.669657410950943e-07,-1.2048108599642898e-05,-3.728915716298074e-05,-4.3614467596292605e-05
PRT,Portugal,8.684574452846767e-05,2.224177991688955e-05,3.9844904196329253e-05,2.7515083311673536e-05,3.34811928384296e-05,7.964799640396536e-05
PRY,Paraguay,1.1153981425535783e-05,1.8904187277481963e-06,3.771663492183227e-07,1.0352870695750872e-06,3.3817094927967174e-06,1.2200413940464088e-05
PSE,West Bank and Gaza,0.4560176479389844,0.45590152368036735,0.45112319580802235,0.4024152540841514,0.5044556666287074,0.45362237268220407
QAT,Qatar,0.0,-5.842771031541226e-05,5.0652830564593334e-05,4.0468837260930345e-05,-3.427590190574015e-05,4.029757340102251e-05
ROU,Romania,-0.0022102562146485397,-0.0007398959719664772,-0.00025232844617586504,-0.0004430647075695537,-0.0001438740830620198,4.3551806791871467e-05
RUS,Russian Federation,-0.0007939470773878564,-0.0013953360538232515,-9.580716141921396e-05,-0.0007073233327519682,-0.0007492223508681507,0.001717504342738326
RWA,Rwanda,-0.046673635720621276,-0.3055921328970368,-0.011295957500545436,-0.006123178674638432,-0.005867759061767518,-0.012178370054291855
SAU,Saudi Arabia,0.0,0.000689000296277066,0.0002519707852588615,0.010062473086910736,-3.099285501659102e-06,-1.8252602326750482e-05
SDN,Sudan,0.025166881001648336,0.009492226398837057,-0.0029149886415074052,-0.01767525621351043,-0.006077479929819037,-0.008213869233394715
SEN,Senegal,-0.00025054208015043645,0.005622409423723899,0.0009791530841804555,0.0010701906789867025,0.0003410438139491023,-0.00045990537219952146
SLB,Solomon Islands,0.0,0.00547289303361403,-8.240246819628268e-05,-5.746086808474414e-05,-0.00014210197237537656,-0.00011574822717972636
SLE,Sierra Leone,0.029177602576476388,-0.08768090532020185,-0.08681753181267564,0.0034440959151021875,-0.00045086332895682117,-0.0005726109831042452
SLV,El Salvador,-0.0018494823200222875,-0.004166908003133067,-0.0013117741314800908,-0.0007019451610318925,-0.0008010218300347823,-0.0023334734790362833
SOM,Somalia,-0.0013753579492755985,-0.08281385830875804,-0.052721312450486765,-0.03795032144804117,-0.0637354008965071,-0.08017433545518596
SRB,Serbia,-0.00023002900079093066,-0.011293897452932368,-0.019523848423156676,-0.02553351676419467,-0.015042441571180218,-0.00046452742579223703
SUR,Suriname,-0.016246515097969923,-0.0018412346413536342,-0.0007070429094604034,-5.812252227695983e-05,-4.56184435367219e-05,-3.253749041951671e-05
SVK,Slovak Republic,0.0,0.0004313689726536689,4.3980759809379594e-05,-7.872979617544423e-05,5.620032392160296e-05,9.108003778162215e-05
SVN,Slovenia,0.0,0.004751059364622448,-0.00023530299030883518,4.7988626695473174e-05,0.0001347272724610133,0.00013035907868599986
SWE,Sweden,0.012812841934679194,0.0225658067876078,0.017718673203857168,0.00828832197140684,0.008808156341682763,0.01729776330401321
SWZ,Swaziland,0.048845273766417105,0.0007254431760464284,0.0006349696834949334,0.0006754844362779452,0.0006010759508930093,0.0003608764445482259
SYR,Syrian Arab Republic,0.022714455714934335,0.025480896716543428,0.023467282129479232,0.02414568967878027,0.07055529340971055,-0.2290970364697878
TCD,Chad,-0.031024068221188382,-0.008517264362161502,-0.004467454170836551,0.02255009407461541,0.024749810762869178,0.025311553025098195
TGO,Togo,0.0009165711629970372,-0.019250944777099988,0.0016511859184643709,-0.007358442360979634,-0.0006580088550553657,0.0017754282775783957
THA,Thailand,0.0017638038937648583,0.0017877088586509165,0.001663775295605305,0.0017826238007919546,0.0014331306099045827,0.0015735912703036517
TJK,Tajikistan,0.0,-0.010119499465020975,-0.007170934677990832,-0.007839746163506744,0.00033422188721516223,0.00013744858691739785
TKM,Turkmenistan,0.0,0.005531579147496102,0.003075198660092012,0.002343604911495947,-0.0001328822674904319,-7.708501488872805e-05
TLS,Timor-Leste,0.0,0.0,-0.14020309612015508,-0.00024160142778650227,-6.3086308378492615e-06,-1.611633414640239e-05
TTO,Trinidad and Tobago,-8.183975775431704e-07,-1.1155369597315061e-05,-1.8927683630077352e-05,-4.857610333293753e-05,-0.00017016790904299375,-0.00018822256141496312
TUN,Tunisia,-1.4575848280966967e-06,-1.4702695585625371e-05,-7.949111663573799e-05,-0.00030111412225233364,-0.00019595991740923883,-8.000950179360547e-05
TUR,Turkey,0.0004171233551079316,-0.0005475633720609248,-0.0006965831074232132,-0.002476576800875055,-0.0018908867036688446,0.03170751662879165
TZA,Tanzania,0.010415558702327028,0.0276896366102133,0.01991187792442879,0.013886511846004666,0.002345885148637189,0.003916576993556249
UGA,Uganda,0.004982995780641528,0.009984481484958048,0.008494765690511287,0.007813602466933437,0.00381422652831702,0.011729294427905733
UKR,Ukraine,0.0,6.778963602459288e-05,-0.00033270397289336017,-0.0017382812707315441,-0.00048154922423246214,-0.007045772150254853
URY,Uruguay,-0.0002427661319702417,-4.0312527521052444e-05,8.430573474706022e-06,3.006965334500838e-06,8.890429896737656e-07,6.119679958222984e-05
USA,United States,0.0018623524274606106,0.0023398440727360127,0.0018005445806883185,0.0012813391913731383,0.000845480936751423,0.0008363129585865563
UZB,Uzbekistan,0.0,0.00010901909150757077,0.0014085775484373479,0.001361524057018382,-0.0002986093605579363,-0.000130963068989645
VEN,"Venezuela, RB",8.810814000393517e-05,5.124237521794347e-05,-1.3843322985551491e-05,-8.14660574956968e-05,0.0067123390689269235,0.00533780403576502
VNM,Vietnam,-0.0071933162366492115,-0.0070718447680757825,-0.004570512514990809,-0.004319722400569957,-0.0038739251718287178,-0.003414499314712261
VUT,Vanuatu,0.0,0.0,0.0,0.0,1.2695994413762458e-05,-3.779246644973791e-06
YEM,"Yemen, Rep.",0.0002430115719124737,0.003464865368336454,0.003268973368821059,0.003916449783842696,0.00796449189446811,0.009335490695252864
ZAF,South Africa,-0.00040178303281368527,0.002436103576403783,0.0003317604243825002,0.0006185267704945678,0.0011282785495002428,0.002203065719679737
ZMB,Zambia,0.017197414856614086,0.014221725394237128,0.023818890516113942,0.012907815000071356,0.0034389087737191674,0.0016212452378289064
ZWE,Zimbabwe,0.01875124041145375,4.222485779144913e-05,0.00032874468050116134,0.00020084958058836332,-0.0013952547000042666,-0.000912314669841155
