id,1990,1995,2000,2005,2010,2015
AFG,0.9850420736879564,0.9696789783434083,0.9735175399890884,0.9656087600841046,0.9711677108622676,0.8601197861488431
AGO,0.9491461631626946,0.9266630714356971,0.9339263760601261,0.8884190021277277,0.8492276324325617,0.7746450015286824
ALB,0.5070081881167332,0.7745504030073211,0.8468745474568337,0.8873479211611559,0.9188701730915979,0.9127189904124617
ARE,-0.8843537764556723,-0.896845052338558,-0.912086777442834,-0.9380973422162113,-0.9677989196906286,-0.9673281383282915
ARG,-0.5688274531897531,-0.519978529005695,-0.451520768358907,-0.3355625475456707,-0.3094112300017891,-0.36978787232358357
ARM,0.22877977292065882,0.1581038416512215,0.16477670710348025,0.33879621867394716,0.6474663470937937,0.6933291539108464
AUS,-0.8569265747027386,-0.8461322139214721,-0.8373475374229619,-0.8365758194059133,-0.8458176397948098,-0.8544335343014836
AUT,-0.22276461906073533,-0.2955066503198356,-0.3578114791774361,-0.3829235100834429,-0.3983641463711628,-0.445594661647537
AZE,0.6413435529766502,0.6679712225171728,0.6671539125159037,0.6568184056076007,0.6223365749062072,0.6283318660721893
BDI,0.10432134143346052,0.43506612578740805,0.7367549552049939,0.5943271980944184,0.13124100085586266,0.036937613301349544
BEL,-0.41186573657087516,-0.397460856548455,-0.35468582723557307,-0.3204326558647084,-0.35902136818619523,-0.44221845244898034
BEN,0.5706074926559065,0.5096357314553316,0.47726057454733195,0.46744886076505615,0.4870545250627979,0.4948861877916608
BFA,0.5142043786833632,0.49817983411740163,0.4349584019561051,0.4037187924482309,0.37633480863945606,0.37648741310401
BGD,0.791462773108841,0.7749750928507483,0.7599801019365853,0.7268527017883509,0.723225118734981,0.7251950451172111
BGR,0.9401840008552329,0.9112723990969306,0.8865203778913836,0.878074609003911,0.8766733569268982,0.8422348662967492
BHS,0.028678649864602657,-0.019781611014401013,-0.03553836879328344,-0.1345030764417562,-0.2040752314680359,-0.17214817288924608
BIH,0.881396916519886,0.9053074974263063,0.8942366940950036,0.9400158219584799,0.9538785089159969,0.9596845778369678
BLR,0.17239135160354802,0.192132346380017,0.20348777018412442,0.18028472597717154,0.15122970269353808,0.15682016788920372
BLZ,0.10307840823769172,0.11391814150179178,0.14014066480576312,0.11224806201550387,0.09893726981705787,0.06598857511236861
BOL,0.5120510102794461,0.5483303655828882,0.5806940176535813,0.6748063827718858,0.7339728786774321,0.7035780027611597
BRA,-0.21838161490211228,0.01829292209870044,0.18516478984775225,0.3177305938958944,0.442164090902362,0.3683693441715337
BRN,-0.45637223518721215,-0.39783075821139874,-0.351731523422237,-0.36333069196667594,-0.36476364323031407,-0.3661301820574687
BTN,0.12697655939610647,0.6406430510125966,0.6037749711133226,0.5204112566677632,0.3171577652658197,-0.03262880222414378
BWA,0.010576568534223446,-0.19678770227652645,-0.28665639611881405,-0.4219156543061977,-0.4033018709707715,-0.40858247723114505
CAF,-0.10611933229588533,-0.2139351284699703,-0.2269332606766849,0.3229667725507992,0.5570548547961279,0.7652527247487727
CAN,-0.6069765374546218,-0.632995560385247,-0.6496708812013612,-0.6697752636768884,-0.6958053467676442,-0.7122199212637185
CHE,-0.5682057646247346,-0.5963181136141015,-0.6035859985332801,-0.546273143441249,-0.5138476932423257,-0.5564724879897128
CHL,0.641166872715455,0.5535831016531334,0.4833508638799446,0.32690113645904845,0.20917990464580968,0.13293644182318334
CHN,0.7751644740752717,0.7851349037578045,0.8012274628668427,0.8343817340187318,0.8532281013306489,0.8519268356511837
CIV,-0.657492515727017,-0.6367430524358778,-0.5651189009582198,-0.4743864935552137,-0.4413312377844463,-0.4227585497428007
CMR,-0.296425106624444,-0.18515543031865464,-0.06325,-0.0676103129583488,-0.001916523940459036,-0.07171257904542366
COD,-0.1551506527708739,-0.4980155218691151,0.25005301429506027,0.4246090988700267,0.46386201498138235,0.5232523569288889
COG,-0.1418218731935652,-0.25050790238840465,-0.39671943009894894,-0.3053448062840163,-0.3547018121911038,-0.2676866975310692
COL,0.8145393277266987,0.8377711270390926,0.8574864595562484,0.8914036890158985,0.9054158651230375,0.9043377820240757
CRI,-0.49761019266356205,-0.415935961885411,-0.4832843712546501,-0.25600609736570745,-0.5019197997605328,-0.5043191918138371
