id,name,1990,1995,2000,2005,2010,2015
MRT,Mauritania,0.054996207158127024,0.03848694176165358,0.021173273826023055,0.01856410027086421,0.023459756539816815,0.03303460908615534
NER,Niger,0.014409834389988795,0.015405072291962306,0.010768985357403739,0.009139146462273347,0.00769921155894788,0.009511752169237872
NGA,Nigeria,0.00479291547722248,0.004286572726330487,0.0039875274953597205,0.004664037963349769,0.005802295940173036,0.006618299247632808
SEN,Senegal,0.03578926777257238,0.032887499448357456,0.023462138807039866,0.021179661026590253,0.019827149239921342,0.017576424214365047
SLE,Sierra Leone,0.05153741229048621,0.024649932546851692,0.0215237965452292,0.026441318264471148,0.015088438576064607,0.012603659652965135
TGO,Togo,0.022404368698738294,0.02376753148789057,0.027742619408184545,0.03578557266699371,0.03925324990865687,0.03732659979328018
KAZ,Kazakhstan,0.2213848788842672,0.20519263669993207,0.19291669919682206,0.20485614703715163,0.20430759740738352,0.20216327675713228
KGZ,Kyrgyzstan,0.14189355984696667,0.11189720199982457,0.0795276008492569,0.060608414364854916,0.04249545696506911,0.03431012775101143
TJK,Tajikistan,0.08117374702104271,0.06042747668920841,0.04814287817084539,0.04091578623017559,0.036399563967373455,0.0321757198884362
TKM,Turkmenistan,0.08319837913813537,0.0650131658998441,0.04838167891941133,0.04480906129400727,0.03891700951995298,0.035287687025495916
UZB,Uzbekistan,0.08059483178937103,0.06638477068246654,0.05700718852432415,0.05080234646692399,0.04271871411365992,0.03741022847448313
CHN,China,0.00033154155490074306,0.0003670134580509688,0.0004023569570227578,0.0005207767005185163,0.0006353127184244658,0.000713267017692274
PRK,Democratic People's Republic of Korea,0.0016805257601936112,0.0016074704677673652,0.0015780401084649076,0.0016774062865273656,0.001789635558061922,0.0019195911632889618
JPN,Japan,0.008706913718157313,0.011010108498951681,0.013296492514368156,0.015753844708976075,0.01666394159444054,0.01607567189183662
MNG,Mongolia,0.003075803117467018,0.003230580507989638,0.003422823382980818,0.004541953400151834,0.005920778574456712,0.005918954662890002
KOR,Republic of Korea,0.0010034457539212867,0.002747344925511816,0.005194380178348371,0.01007679617543885,0.018550932766184972,0.026018335371396153
BRN,Brunei Darussalam,0.28286028942944913,0.2851624539018547,0.2889680441482291,0.2695846729360989,0.25880327894159966,0.24604231430610574
KHM,Cambodia,0.004276556047902777,0.008657201659764748,0.012021127758457333,0.008593012268615977,0.00572915574676736,0.004766383537182051
IDN,Indonesia,0.0025662486668017624,0.0019240665041990786,0.001381802057326829,0.0012772463196045498,0.0012593221499867047,0.001273796515602582
LAO,Lao People's Democratic Republic,0.005369531606642007,0.0048487991256250355,0.004118361422054362,0.0035403037803444057,0.003391621949341319,0.0033379517035423494
MYS,Malaysia,0.03858008735957188,0.04573509129790169,0.05508688838351791,0.06712333374370937,0.08558573796676607,0.08183544300707397
MMR,Myanmar,0.0032871603950647673,0.0026287882600480616,0.0021262613660320835,0.0017124695462996282,0.0015235297561028518,0.0013989096832132117
PHL,Philippines,0.0024871282625367596,0.002969039552326485,0.0040785818785104835,0.002984297618302901,0.002225610942734905,0.0020828704653103047
THA,Thailand,0.009343701686418215,0.013610617532267898,0.01997872518896361,0.033067351293005615,0.047971852141760946,0.05699671995525623
TLS,Timor-Leste,0.011907975843592447,0.01118025536837008,0.012163738932798842,0.010994813362897034,0.00989824178458549,0.008730218207106176
VNM,Viet Nam,0.00042592253172303373,0.0007120167232674264,0.0007310748683835947,0.0006283126658987937,0.0007103902453052656,0.0007937016768560285
AFG,Afghanistan,0.004709401839186083,0.004182685371496229,0.003778138840742368,0.0034821388613158625,0.0035498179766134744,0.01133386889580168
BGD,Bangladesh,0.008302366273786606,0.007874312515574603,0.007507551817244955,0.00813421909101848,0.008843601324705814,0.008826285235181648
BTN,Bhutan,0.04431022930315664,0.05432753842179783,0.05604482609484214,0.06134116310484147,0.06654380388130961,0.06490590383877794
IND,India,0.00861155693032292,0.007238274372212987,0.00608828303260612,0.005177471650987142,0.004416001030514946,0.0040036240522335065
IRN,Iran (Islamic Republic of),0.07632744423261155,0.048495860811648986,0.04239719334044378,0.03647918114460306,0.03703437278468367,0.034354879903899786
NPL,Nepal,0.02293267317375281,0.03225895553192539,0.030238940704507927,0.026499586373584665,0.02141339105078733,0.01808601688104549
PAK,Pakistan,0.057654939726471593,0.029873267540698075,0.030189234972300867,0.02060385199845829,0.02310964935532257,0.019162246117687937
LKA,Sri Lanka,0.002433598782058789,0.002259654752683413,0.0021512731171267757,0.002040262220616322,0.0019364282519011879,0.0018461318324906992
ARM,Armenia,0.1861951039592557,0.215705697435958,0.21432843756230477,0.15735600295043134,0.077002451247015,0.06554757537839181
AZE,Azerbaijan,0.050370163430646736,0.04477163305139883,0.0406952761971026,0.036013513110935015,0.030582156695822506,0.027384357128637075
CYP,Cyprus,0.057140881851883735,0.07241309166409472,0.08489047860352003,0.1140116653594873,0.1689033054798325,0.168966007312756
GEO,Georgia,0.07044981257809246,0.05881918039712716,0.049476042821899824,0.047686157517899765,0.046409067753438615,0.045412283769605336
IRQ,Iraq,0.004787794153130073,0.009870159355123196,0.00893364355634251,0.004921241985741783,0.003815952311859742,0.009798550207418396
ISR,Israel,0.3503656652360515,0.32320739404869253,0.2943725552552075,0.27265162118872743,0.25586533920982213,0.24006002315008174
JOR,Jordan,0.32195551176745824,0.33613148231408313,0.37777697217198075,0.4069598927987223,0.37911934606725617,0.33976672021514304
KWT,Kuwait,0.5117085751435382,0.5724107829691224,0.5498695349632158,0.5856599885005115,0.6242445589398292,0.7282230726506519
LBN,Lebanon,0.19374395120117677,0.20053543984065372,0.21416835065955445,0.18981993813665518,0.18921566073134352,0.3414138545143886
OMN,Oman,0.16775560656895638,0.244815661146958,0.27496052673930366,0.2652682767158755,0.26836486424283074,0.439300349301516
QAT,Qatar,0.6501338034820389,0.7043908424302032,0.6073223731864176,0.7469691731522796,0.8183585102007331,0.6800779677450163
SAU,Saudi Arabia,0.30614942350972923,0.2734172434533363,0.2534823691726458,0.27197829433990806,0.30737459306381365,0.322777783692973
PSE,State of Palestine,0.1457511899418071,0.11386061795814062,0.09417782025787151,0.08029674773731808,0.06770535136556304,0.057778999910224525
SYR,Syrian Arab Republic,0.05737828927466929,0.05790041917000825,0.05071480766868355,0.047905364044089266,0.07906822995033883,0.046714150375444616
TUR,Turkey,0.021581033639166303,0.020794122994206122,0.02025554315432129,0.019428127066262332,0.01890076493516646,0.03787990597647122
ARE,United Arab Emirates,0.7023934320122741,0.7448967257699627,0.7755097189315119,0.7164519226947904,0.8846440028418447,0.8842974592710618
YEM,Yemen,0.00985839060485746,0.0089105209810574,0.008027815812550963,0.008311402940893683,0.01210825924197452,0.012785270970757507
BLR,Belarus,0.12258092060064776,0.11637061016284089,0.11258816727306979,0.11454798598704562,0.11489051831694638,0.11411473340965535
BGR,Bulgaria,0.002467227227727826,0.003858522659883629,0.005307109813600008,0.007974177213338814,0.010315188803503272,0.014225846758515022
CZE,Czech Republic,0.010683267922180164,0.016034467248938318,0.021529755594870553,0.03158683549540035,0.03797684070033539,0.03841178965526364
HUN,Hungary,0.033498207246817714,0.03119712381637463,0.02908215095312679,0.03636211326089402,0.04366149957855097,0.0456802520525188
POL,Poland,0.02959191443513282,0.02499611478150614,0.02157032339031281,0.01893097276869168,0.016886693443178752,0.01630590959735813
MDA,Republic of Moldova,0.14722997835497836,0.09992411088789717,0.06809224770248973,0.048386078387577615,0.04426333749292892,0.04020811973074538
ROU,Romania,0.005854062835978275,0.005952891585226238,0.00565651490615926,0.006808824802055002,0.00770400522628904,0.011452813080843205
RUS,Russian Federation,0.07771793488522645,0.08039675573348164,0.08117719299505786,0.08129673965499212,0.07836719062178532,0.08080172733800534
SVK,Slovakia,0.0077927048054729905,0.012928573839719106,0.02159622322184118,0.024287304569101404,0.02713919206562714,0.03266897144640816
UKR,Ukraine,0.13283203576659217,0.11982260780090595,0.11239434040873073,0.10721337263547616,0.10505108925741269,0.10707567202917817
DNK,Denmark,0.04574825727362258,0.05791828711616772,0.0694855210561958,0.0812599918220212,0.09188340429689296,0.10073400413091761
EST,Estonia,0.24343826752163877,0.21978806014614719,0.17860750115427151,0.17250170692550423,0.16364558102855856,0.15382919507042306
FIN,Finland,0.01268542570828715,0.019524882581312075,0.026313272899142984,0.036630858451694365,0.0462649104515236,0.05764745194433611
ISL,Iceland,0.0376099770039164,0.04762438871192068,0.05651393111786775,0.08590859153315765,0.11033483104379624,0.11342291008569745
IRL,Ireland,0.06487270537573699,0.06287115447868166,0.09212509073172476,0.14160052347236024,0.16020113351410203,0.15956517602181816
LVA,Latvia,0.242572426422685,0.21653153892709057,0.18169753542691813,0.1682710238837877,0.14959607733766217,0.13305810742407057
LTU,Lithuania,0.09444924304417879,0.07538696900776004,0.06123983293785233,0.06055900808059406,0.051907446593497136,0.04682967802789071
NOR,Norway,0.045405688071101714,0.05351964954908992,0.06511737895201634,0.07811405338751119,0.10774633829469211,0.1429695870201771
SWE,Sweden,0.09215822013159501,0.10604151677042291,0.11314085523520957,0.1246781132040367,0.1476765187415908,0.16733747068378946
GBR,United Kingdom of Great Britain and Northern Ireland,0.06376314278125195,0.07161948415890441,0.08031861231123534,0.09811320654756463,0.1211569763519044,0.1311725687940405
ALB,Albania,0.020085853155079107,0.02238357429487067,0.02482820642228119,0.021497353300877608,0.018120020418665023,0.020000673446724637
BIH,Bosnia and Herzegovina,0.012546427382398527,0.01807523560558127,0.022022424898571855,0.012500760274280516,0.010422118361649012,0.009842585933498701
HRV,Croatia,0.09946401673640168,0.1443745984150782,0.13224084952553095,0.1304081494822152,0.1297592614934964,0.13723533425127582
GRC,Greece,0.06062092862147232,0.08121923626745418,0.10287661968452522,0.10837107231121273,0.11417229271182315,0.1148255646050327
ITA,Italy,0.025180503123807724,0.031224835319029243,0.03726044002445431,0.06822192862713769,0.09764077608172435,0.0953205915266875
MNE,Montenegro,0.0,0.0,0.0,0.0,0.12674112245491,0.13266865865478117
PRT,Portugal,0.04365145587324648,0.053143092640703694,0.06331180347949027,0.07342280971844167,0.0721477144829804,0.08083132427296344
SRB,Serbia,0.013085815976799368,0.08264806487092997,0.11398663659176946,0.11357965823156183,0.11329263536016773,0.11379808531829783
SVN,Slovenia,0.08912044625032718,0.08765337669960681,0.0859851427278555,0.09861462833308506,0.12388367959706782,0.1143505961383667
ESP,Spain,0.021138708758992965,0.025678826806430865,0.04085216318019603,0.09408772401444981,0.13483218944362052,0.12601169440112392
MKD,The former Yugoslav Republic of Macedonia,0.04766088843558952,0.055133185293649016,0.06175733566474463,0.06196608991434141,0.06263512687982406,0.06287187852881825
AUT,Austria,0.10331525101428134,0.11258954455292076,0.12438854026790767,0.13810082829869216,0.15256849962048946,0.17286514372648096
BEL,Belgium,0.08944548010063628,0.08733298864899425,0.08324536032191196,0.0831084865493223,0.09663032350898795,0.1231076699393908
FRA,France,0.10078591682012594,0.10224720742871826,0.10307766396314924,0.10664242921374507,0.11066825069364487,0.11684092901682316
DEU,Germany,0.07473189773488305,0.09138815028776825,0.1093840901203272,0.12488459055769786,0.14191887614269696,0.14697255588189354
LUX,Luxembourg,0.2980096896687181,0.30861058427653715,0.3203071281228512,0.3237996551709312,0.32180892508773,0.43771637839621913
NLD,Netherlands,0.07907315047108954,0.0870795961913722,0.09772601987766423,0.10638119131845919,0.11028989141033911,0.11685330564961836
CHE,Switzerland,0.20732306765865752,0.21004044065586214,0.2186388279917876,0.24276039835339375,0.2652020617747759,0.29444402320294755
BHS,Bahamas,0.10476483989763435,0.11298946992682492,0.12237403068246669,0.1384818177124304,0.15169386307201135,0.15330965417047962
CUB,Cuba,0.003265425770224212,0.002401145860143775,0.0015979214286841693,0.001508562418797239,0.0013075031604463793,0.0011635544319418376
DOM,Dominican Republic,0.04052969195173427,0.04097360214980875,0.04153061994328373,0.04070347102256157,0.039777793156890014,0.03947078728246682
HTI,Haiti,0.002687988786055586,0.0028719382552457183,0.0030215692696392645,0.003289071706253986,0.003510534453469568,0.003690484070625683
JAM,Jamaica,0.008445938978039321,0.008951147613342581,0.009391523239428138,0.008858614487044541,0.008404414296413828,0.00806668955484353
PRI,Puerto Rico,0.09101187446988973,0.09178863583234029,0.09317103189650987,0.09215143710540902,0.08194731998307146,0.07917007492555096
TTO,Trinidad and Tobago,0.041464931663802274,0.03664857637563636,0.03292864894194249,0.03455225940564439,0.03631202469693547,0.0366761954338383
BLZ,Belize,0.16210970824091453,0.1616037649241652,0.14753654246608577,0.14623142718964124,0.14415064301883038,0.14990759502126427
CRI,Costa Rica,0.1348929827083054,0.10375809686675254,0.07921297035774051,0.08431930479507119,0.0891923049845114,0.08771006262255993
SLV,El Salvador,0.009012396612434977,0.007046193136301787,0.005404741201978449,0.0059743295735368,0.006541191631090029,0.006660617272646337
GTM,Guatemala,0.02852572693339125,0.015005828415632663,0.0041301228599755395,0.00437170720771214,0.004537396302511405,0.004697882390379924
HND,Honduras,0.05457216959200279,0.026176329481029333,0.004362318434071606,0.0037804658076363374,0.0033299254720506157,0.0031325226717304837
MEX,Mexico,0.00815008583742374,0.004875816650562596,0.005289547086923883,0.006568381724398617,0.008264121647671539,0.009477686914569211
NIC,Nicaragua,0.009994052451825462,0.00577139725095984,0.006045401484364991,0.006491145362394708,0.006506588066381037,0.006619823792529967
PAN,Panama,0.025392056443339542,0.02585948250375037,0.027524900613692095,0.03529927502616001,0.0431785381181822,0.04653525137878727
ARG,Argentina,0.05041039282348081,0.04558015367648475,0.04156300330632554,0.04274025144353801,0.04380850627654271,0.048051805522462986
BOL,Bolivia (Plurinational State of),0.010757785166338888,0.011048124720981921,0.011110722066231213,0.011807142014127804,0.012385864349750692,0.01333267441855044
BRA,Brazil,0.005346538544859868,0.004569146520446157,0.0039055589258582242,0.0034163867742600966,0.003011073345094769,0.0034645596072458143
CHL,Chile,0.00811810364071284,0.009961590203218063,0.011618610900758802,0.01693087981815146,0.021740028484076773,0.02642821767727518
COL,Colombia,0.0030426681711208693,0.0028562327251042325,0.002712828282813283,0.002486090419745267,0.0027063621560797697,0.002760472670451785
ECU,Ecuador,0.007698404721586449,0.010060064246725888,0.011998404256498505,0.01364403501564189,0.02178592257355191,0.024002983579165194
GUY,Guyana,0.0055091489542034335,0.008343721389061476,0.011429694106339962,0.01447241213083231,0.01758207019969031,0.020017852635085372
PRY,Paraguay,0.04648694675658833,0.03918838022622011,0.03330529730137477,0.02902996707442023,0.02581355476122957,0.02356668106114682
PER,Peru,0.0029791551230609835,0.0023600218979681147,0.002558105712166358,0.0028083972675523473,0.0028619531943702187,0.0028964513156924773
SUR,Suriname,0.04425089331291475,0.05018885613579613,0.05822731217849658,0.06747022723901985,0.07548521867390987,0.08466255007158248
URY,Uruguay,0.03154866464157912,0.02897168324028375,0.0267583391168071,0.024752737240543995,0.022600361840496797,0.020923185777164385
VEN,Venezuela (Bolivarian Republic of),0.051606649415596326,0.04596923285206813,0.04139370002213298,0.039969965831671936,0.04586903976580156,0.04507918341805238
CAN,Canada,0.15592522759166635,0.16572794167745453,0.17913447319928372,0.18813397499381035,0.20618054717041834,0.21857198926262414
GRL,Greenland,0.16935251798561152,0.13118279569892474,0.12019572953736654,0.11743215948010889,0.1094104208769001,0.10708557579213744
USA,United States of America,0.09314456600553635,0.10684717851268223,0.12338302921575192,0.13284632109616287,0.14282819166168526,0.14530256594976018
AUS,Australia,0.23177203766752025,0.2298212704736609,0.2290111209732157,0.2391800851197364,0.2670228193402703,0.28431488930040844
NZL,New Zealand,0.15557901375457986,0.16023765448902924,0.17596313865774943,0.20318633735697525,0.21776794538809846,0.2262410514176295
FJI,Fiji,0.01823015310968011,0.016764711192034022,0.01567879608936137,0.015131105830130066,0.015525321239606954,0.015413344631894449
NCL,New Caledonia,0.22044014300844358,0.22527551904899493,0.2328518501148994,0.23984848484848484,0.244632,0.23549450549450548
PNG,Papua New Guinea,0.0075862630212107,0.006850042784673362,0.004504666181641722,0.004745586851270581,0.0035766945934147683,0.003255374960936637
SLB,Solomon Islands,0.013551821446895844,0.01163059363908414,0.009648359584982393,0.006961277759451781,0.005229352583413858,0.004400134812641068
VUT,Vanuatu,0.015739869334533602,0.014628347252355336,0.014189762405234974,0.013373453694416584,0.01265790643052117,0.012044459057531471
